EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4464;48;23994;161;0;9325295;8389165;907587;732351;204712;54955;29;45468630;305095;0;4921;478946;79,1833;30749
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSO;SORRISO;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2604;38;18795;92;0;5677280;3853920;491834;350092;149501;42920;29;27816600;136160;0;3836;332329;71,6667;22463
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;2528;524;1;0;0;0;0;0;1,18333;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;23489;823;31688;544;0;14566152;12308236;1419972;1006983;680275;114232;218;16604512;285056;0;27798;2710079;296,2;128557
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2999;54;885;67;0;2225568;1745418;196839;140441;72663;32010;55;515070;38994;0;3824;338257;98,2667;15547
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;3309;960;1;0;0;0;0;0;1,73333;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;15409;271;41417;661;0;18571200;14287680;1749390;1194710;461079;120000;125;39760320;600960;0;19345;1822349;209,8;92962
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBTC;UNA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;295;1;0;0;0;335120;209450;31589;18048;12184;2840;4;0;0;0;472;44493;5,26667;3296
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBTE;TERESINA;PI;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4143;21;12577;17;0;7931616;6728232;709915;578852;182640;47096;29;20425048;27608;0;4884;437149;69,95;33144
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBUL;UBERLÂNDIA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6977;165;12330;595;0;3873528;3167558;362313;264185;130270;52210;115;5597820;270130;0;8532;798191;171,633;46416
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBUR;UBERABA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1531;35;3674;35;0;903298;639958;82772;53847;30083;12958;31;1535732;14630;0;2161;198058;42,1667;10360
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBVC;VITÓRIA DA CONQUISTA;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3428;61;23079;92;0;2930750;2169989;273129;193383;94822;25914;42;14239743;77125;0;4750;442704;60,05;25660
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;11659;339;19110;660;0;6511904;4570328;600208;379762;281036;52528;134;7491120;258720;0;16612;1531321;133,833;75409
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SNBR;BARREIRAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1416;18;273;0;0;1729224;1417896;146837;124988;50224;24534;29;230958;29610;0;2044;173584;66,7833;18462
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SNGI;GUANAMBI;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1117;30;0;0;0;1221528;811272;94577;68573;38677;17864;29;0;0;0;1983;153557;54,3833;10493
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SNPD;PATOS DE MINAS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;705;16;0;0;0;161310;103170;13591;8845;6499;2280;8;0;0;0;566;47699;9,2;8095
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;TNCC;WILLEMSTAD;;;CURAÇAO;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;789;11;0;0;0;6815328;6256328;621730;563673;149749;40248;9;0;1216384;0;1524;139028;53,8333;11232
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;110;0;30;0;0;0;0;0;0;684;0;1;0;0;0;118;12162;0,233333;449
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2725;38;1126;27;0;2561490;2083695;266870;167247;87059;21465;27;895170;21465;0;3222;335701;37,7;13383
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2808;27;1494;405;0;2593392;1564056;257013;125165;101414;21723;39;832158;225585;0;4656;461457;45,9;12652
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;13077;333;11462;164;0;12568212;10827756;1384871;886098;328730;87768;106;9490536;135792;0;15179;1672617;155,583;77986
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3;0;0;0;0;110920;100580;11012;8191;4619;940;1;0;0;0;118;11715;1,91667;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCH;CHAPECÓ;SC;SUL;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2416;35;296;20;0;1539140;990560;161757;79720;49979;11480;28;121360;8200;0;3754;394571;26,5333;12978
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCH;CHAPECÓ;SC;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;5763;101;23777;616;0;4961922;4155123;545740;351150;138587;34608;48;17143217;444136;0;6882;756950;65,1667;31064
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCJ;PARAUAPEBAS;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2276;24;0;6;0;2512152;1759224;270505;147163;70427;16008;29;0;6624;0;4551;490069;31,6333;17920
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCJ;PARAUAPEBAS;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;926;0;0;0;0;1993866;1655007;218214;138818;42237;11459;7;0;0;0;1218;133303;15,8667;8184
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCJ;PARAUAPEBAS;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3080;25;0;27;0;8019663;6354834;863393;542394;172748;50747;31;0;88398;0;4899;527434;72,6333;30207
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCJ;PARAUAPEBAS;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;424;0;0;0;0;522000;366750;55948;30733;12780;3000;4;0;0;0;696;74600;4,83333;3530
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCJ;PARAUAPEBAS;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;253;0;0;0;0;261000;217500;28659;18086;6420;1500;2;0;0;0;348;38214;2,53333;2070
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCR;CORUMBÁ;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1709;10;25;42;0;2704560;2016620;250913;171127;62803;20060;17;29500;49560;0;2292;212645;30,4167;16831
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBCA;CASCAVEL;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2837;40;2221;361;0;1637031;1245443;152851;102408;53749;23267;53;975019;158479;0;3729;348245;72,95;18342
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;2487;846;1;0;0;0;0;0;1,5;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9808;230;41749;984;0;9404136;8297568;1016317;714665;246514;69372;82;35319654;832464;0;11116;1201368;124,617;67460
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2633;26;5905;122;0;2655300;2093235;228404;172199;103662;22260;28;4694475;96990;0;3340;287321;42,0667;13242
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;517;2;113;0;0;0;0;0;0;7575;0;8;0;0;0;848;79842;8,31667;3630
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2732;27;12924;96;0;4341456;3589848;393463;317054;157431;36792;28;16982136;126144;0;3304;299450;61,9167;23477
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBDN;PRESIDENTE PRUDENTE;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;30590;0;2987;0;982;437;1;0;0;0;70;6836;1,76667;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;190;0;216;0;0;144976;101270;13905;8145;4683;1066;2;115128;0;0;272;26091;2,38333;817
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;5004;145;817;211;0;3247036;2737488;321661;220611;143547;27183;51;435461;112463;0;6092;603531;61,25;26617
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;2472;673;1;0;0;0;0;0;1,35;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;;;;;;45764;0;4571;0;1220;673;1;0;0;0;68;6792;1,98333;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9014;99;18649;109;0;7676238;6066422;715457;500623;216766;56532;84;12550777;73357;0;11406;1063147;113,583;49231
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;43;0;0;0;0;134640;42570;13721;6081;3260;990;1;0;0;0;136;13860;1,96667;2918
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;10041;238;20700;623;0;4705054;3604719;446360;324328;269545;39131;109;7431300;223657;0;13106;1243497;124,367;129795
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;9397;2094;6;0;0;0;0;0;6,18333;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;21773;864;50567;3605;0;9444987;7620415;920768;647859;374920;70149;201;17647883;1258145;0;27063;2638571;197,067;167943
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBLO;LONDRINA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;2021;315;1;0;0;0;0;0;0,866667;0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBLO;LONDRINA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3113;43;1774;221;0;1151010;980595;112510;79253;42277;16380;52;558810;69615;0;3654;357255;58,6167;16431
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBMG;MARINGÁ;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3492;63;2069;181;0;1493323;1281564;140683;104346;52522;21286;58;759323;66427;0;4069;383415;71,9833;20430
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;11738;142;4568;209;0;7726980;6268092;771550;498287;312257;65682;123;2439312;111606;0;14470;1444961;151,55;48325
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBPO;PATO BRANCO;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;616;15;14;263;0;329760;221760;27333;18156;11752;4680;13;5040;94680;0;916;75944;15,9833;4233
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;11161;289;22196;312;0;5098724;3694291;481671;297685;290644;43030;130;7346876;103272;0;15404;1455386;137,95;40280
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;720;2;0;0;0;1036165;604080;90313;49893;29052;7551;9;0;0;0;1235;107650;14,75;5473
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SSGG;GUARAPUAVA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;638;8;0;92;0;262668;150568;25862;12144;10085;3776;16;0;21712;0;1113;109612;14,3;3636
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SUMU;MONTEVIDEO, MONTEVIDEO;;;URUGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;735;14;0;0;0;1340018;901110;136724;74946;32459;9808;8;0;0;0;1093;111523;16,6833;6009
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCX;CAXIAS DO SUL;RS;SUL;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;43;2;0;0;0;127710;55470;12407;4424;4568;1290;1;0;0;0;99;9618;2,1;205
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCX;CAXIAS DO SUL;RS;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3615;109;24305;5088;0;3930150;2884770;421499;259076;103630;23940;30;19395390;4060224;0;4925;528212;43,2667;29246
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBAT;ALTA FLORESTA;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1207;13;2412;144;0;922062;776101;84344;69426;36794;7716;12;1550916;92592;0;1434;131181;15,1;15045
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2235;18;600;0;0;2900912;1962330;306622;154810;100903;24584;28;526800;0;0;3304;349241;42,5333;8113
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6259;45;6547;32;0;12667040;8512240;1401047;703354;268688;74800;55;8903920;43520;0;9314;1030201;112,25;41217
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2681;17;7181;106;0;2593392;1493317;252539;123516;100518;21723;39;3999817;59042;0;4656;453431;43,8333;13531
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2585;27;167;40;0;4233708;3396690;440782;279650;132729;35478;27;219438;52560;0;3222;335459;56,25;18792
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;228;1;409;0;0;0;0;0;0;9245;0;3;0;0;0;448;49283;0,9;1059
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;14;3;0;0;0;;;;;;;;;;;;;;183
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2025;5;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;2704;745;1;0;0;0;0;0;1,23333;0
